2025-08-14 12:14:28,339 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2025-08-14 12:15:39,767 [Worker-19: Creating project "EmployeeCURD"] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.elavatelab.com:EmployeeCURD:0.0.1-SNAPSHOT @ F:\ElevateLabTask7CURD\EmployeeCURD\pom.xml.
2025-08-14 12:15:40,313 [Worker-19: Creating project "EmployeeCURD"] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /EmployeeCURD/src/main/java
2025-08-14 12:15:40,315 [Worker-19: Creating project "EmployeeCURD"] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /EmployeeCURD/src/main/resources
2025-08-14 12:15:40,316 [Worker-19: Creating project "EmployeeCURD"] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /EmployeeCURD/src/test/java
2025-08-14 12:15:40,316 [Worker-19: Creating project "EmployeeCURD"] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /EmployeeCURD/src/test/resources
2025-08-14 12:15:41,276 [Worker-13: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:15:41,281 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:15:41,288 [Worker-13: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:15:41,289 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:17:23,522 [Worker-3: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.elavatelab.com:EmployeeCURD:0.0.1-SNAPSHOT @ F:\ElevateLabTask7CURD\EmployeeCURD\pom.xml.
2025-08-14 12:17:23,647 [Worker-3: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:17:23,649 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:17:23,653 [Worker-3: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:17:23,654 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:18:21,398 [Worker-8: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:18:21,399 [Worker-8: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:18:21,404 [Worker-8: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:18:21,407 [Worker-8: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:19:02,844 [Worker-14: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:19:02,845 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:19:02,847 [Worker-14: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:19:02,848 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:20:12,135 [Worker-15: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:20:12,137 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:20:12,144 [Worker-15: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:20:12,145 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:20:30,878 [Worker-18: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:20:30,879 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:20:30,882 [Worker-18: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:20:30,882 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:23:48,349 [Worker-22: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:23:48,349 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:23:48,351 [Worker-22: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:23:48,351 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:24:16,262 [Worker-24: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:24:16,263 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:24:16,264 [Worker-24: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:24:16,265 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:26:38,197 [Worker-23: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:26:38,198 [Worker-23: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:26:38,201 [Worker-23: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:26:38,202 [Worker-23: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:27:05,920 [Worker-23: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:27:05,922 [Worker-23: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:27:05,925 [Worker-23: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:27:05,926 [Worker-23: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:27:20,530 [Worker-22: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:27:20,531 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:27:20,533 [Worker-22: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:27:20,534 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:31:35,526 [Worker-22: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.elavatelab.com:EmployeeCURD:0.0.1-SNAPSHOT @ F:\ElevateLabTask7CURD\EmployeeCURD\pom.xml.
2025-08-14 12:31:35,543 [Worker-22: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact mysql:mysql-connector-java:jar:8.0.33 has been relocated to com.mysql:mysql-connector-j:jar:8.0.33: MySQL Connector/J artifacts moved to reverse-DNS compliant Maven 2+ coordinates.
2025-08-14 12:31:35,637 [Worker-22: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:31:35,638 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:31:35,640 [Worker-22: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:31:35,641 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:31:36,966 [Worker-24: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:31:36,968 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-08-14 12:31:36,970 [Worker-24: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-08-14 12:31:36,970 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-08-14 12:31:42,963 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2025-08-14 12:31:45,699 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [640])
2025-08-14 12:31:45,702 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2025-08-14 12:31:45,702 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2025-08-14 12:31:45,702 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2025-08-14 12:31:45,702 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2025-08-14 12:31:45,702 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2025-08-14 12:31:45,704 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2025-08-14 12:31:45,704 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2025-08-14 12:31:45,704 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2025-08-14 12:31:45,704 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2025-08-14 12:31:45,704 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2025-08-14 12:31:45,704 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2025-08-14 12:31:45,704 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2025-08-14 12:31:45,704 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2025-08-14 12:31:45,705 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2025-08-14 12:31:45,706 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2025-08-14 12:31:45,707 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2025-08-14 12:31:45,707 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2025-08-14 12:31:45,707 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2025-08-14 12:31:45,707 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2025-08-14 12:31:45,707 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2025-08-14 12:31:45,707 [Worker-21: Launching EmployeeCURD] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\cw\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
